show_id,movie_id,cinema_id,seat_map,date,time
2066,6,13,,1,16:0
2067,6,13,,1,14:50
2068,6,13,,1,11:10
2069,6,13,,1,19:20
2070,6,13,,1,17:20
2071,6,13,,1,17:0
2072,6,13,,1,15:20
2073,37,13,,1,17:10
2074,37,13,,1,10:10
2075,37,13,,1,18:40
2076,37,13,,1,20:50
2077,37,13,,1,14:10
2078,37,13,,1,17:30
2079,43,13,,1,16:30
2080,43,13,,1,16:10
2081,43,13,,1,15:50
2082,43,13,,1,20:10
2083,43,13,,1,20:20
2084,63,13,,1,17:20
2085,63,13,,1,19:20
2086,63,13,,1,15:40
2087,63,13,,1,15:30
2088,12,13,,1,14:50
2089,12,13,,1,15:30
2090,12,13,,1,15:50
2091,107,13,,1,12:30
2092,107,13,,1,14:20
2093,2,9,,1,17:50
2094,2,9,,1,19:40
2095,2,9,,1,14:10
2096,2,9,,1,16:30
2097,2,9,,1,10:40
2098,2,9,,1,17:50
2099,2,9,,1,17:30
2100,2,9,,1,14:10
2101,2,9,,1,16:20
2102,2,9,,1,14:30
2103,2,9,,1,21:30
2104,2,9,,1,22:20
2105,2,9,,1,14:20
2106,1,9,,1,16:10
2107,1,9,,1,11:20
2108,1,9,,1,17:10
2109,1,9,,1,15:30
2110,1,9,,1,13:0
2111,1,9,,1,13:10
2112,1,9,,1,10:0
2113,1,9,,1,16:50
2114,1,9,,1,15:30
2115,1,9,,1,12:0
2116,1,9,,1,15:30
2117,1,9,,1,22:0
2118,15,9,,1,16:0
2119,15,9,,1,18:20
2120,15,9,,1,12:0
2121,15,9,,1,16:40
2122,15,9,,1,19:20
2123,15,9,,1,15:50
2124,15,9,,1,16:10
2125,15,9,,1,14:10
2126,15,9,,1,16:50
2127,15,9,,1,17:30
2128,15,9,,1,19:20
2129,20,9,,1,11:40
2130,20,9,,1,19:20
2131,20,9,,1,19:40
2132,20,9,,1,14:40
2133,20,9,,1,14:0
2134,20,9,,1,21:0
2135,20,9,,1,21:20
2136,20,9,,1,17:10
2137,20,9,,1,14:40
2138,20,9,,1,19:0
2139,17,9,,1,19:30
2140,17,9,,1,14:30
2141,17,9,,1,11:20
2142,17,9,,1,13:30
2143,17,9,,1,20:30
2144,17,9,,1,16:20
2145,17,9,,1,16:10
2146,17,9,,1,17:10
2147,17,9,,1,10:40
2148,11,9,,1,19:40
2149,11,9,,1,19:50
2150,11,9,,1,21:30
2151,11,9,,1,19:0
2152,11,9,,1,15:0
2153,11,9,,1,17:0
2154,11,9,,1,10:30
2155,11,9,,1,13:10
2156,30,9,,1,20:10
2157,30,9,,1,16:40
2158,30,9,,1,16:50
2159,30,9,,1,20:40
2160,30,9,,1,14:0
2161,30,9,,1,18:30
2162,30,9,,1,16:30
2163,6,9,,1,14:50
2164,6,9,,1,18:30
2165,6,9,,1,15:20
2166,6,9,,1,11:50
2167,6,9,,1,14:10
2168,6,9,,1,10:30
2169,37,9,,1,12:40
2170,37,9,,1,16:20
2171,37,9,,1,14:40
2172,37,9,,1,16:50
2173,37,9,,1,14:50
2174,43,9,,1,18:40
2175,43,9,,1,16:0
2176,43,9,,1,16:10
2177,43,9,,1,17:0
2178,63,9,,1,18:50
2179,63,9,,1,14:20
2180,63,9,,1,18:40
2181,12,9,,1,10:0
2182,12,9,,1,16:0
2183,107,9,,1,11:20
2184,2,16,,1,13:30
2185,2,16,,1,18:40
2186,2,16,,1,18:10
2187,2,16,,1,10:50
2188,2,16,,1,13:10
2189,2,16,,1,12:50
2190,2,16,,1,15:10
2191,2,16,,1,12:20
2192,2,16,,1,11:10
2193,2,16,,1,16:40
2194,2,16,,1,16:30
2195,2,16,,1,15:0
2196,1,16,,1,17:10
2197,1,16,,1,12:0
2198,1,16,,1,17:50
2199,1,16,,1,12:50
2200,1,16,,1,10:20
2201,1,16,,1,17:50
2202,1,16,,1,16:30
2203,1,16,,1,14:20
2204,1,16,,1,12:40
2205,1,16,,1,15:0
2206,1,16,,1,17:30
2207,15,16,,1,18:10
2208,15,16,,1,22:40
2209,15,16,,1,10:30
2210,15,16,,1,16:30
2211,15,16,,1,14:20
2212,15,16,,1,12:50
2213,15,16,,1,17:40
2214,15,16,,1,13:40
2215,15,16,,1,10:20
2216,15,16,,1,15:30
2217,20,16,,1,14:40
2218,20,16,,1,21:20
2219,20,16,,1,17:20
2220,20,16,,1,19:10
2221,20,16,,1,13:30
2222,20,16,,1,18:20
2223,20,16,,1,19:50
2224,20,16,,1,12:50
2225,20,16,,1,17:0
2226,17,16,,1,17:40
2227,17,16,,1,13:40
2228,17,16,,1,10:10
2229,17,16,,1,11:20
2230,17,16,,1,14:40
2231,17,16,,1,13:30
2232,17,16,,1,17:40
2233,17,16,,1,18:20
2234,11,16,,1,16:30
2235,11,16,,1,16:40
2236,11,16,,1,15:30
2237,11,16,,1,12:50
2238,11,16,,1,16:10
2239,11,16,,1,15:40
2240,11,16,,1,16:30
2241,30,16,,1,14:30
2242,30,16,,1,19:20
2243,30,16,,1,17:20
2244,30,16,,1,14:30
2245,30,16,,1,14:0
2246,30,16,,1,14:0
2247,6,16,,1,15:10
2248,6,16,,1,13:20
2249,6,16,,1,14:50
2250,6,16,,1,18:10
2251,6,16,,1,18:20
2252,37,16,,1,12:50
2253,37,16,,1,15:30
2254,37,16,,1,15:10
2255,37,16,,1,12:50
2256,43,16,,1,15:10
2257,43,16,,1,19:10
2258,43,16,,1,17:50
2259,63,16,,1,14:40
2260,63,16,,1,16:50
2261,12,16,,1,11:40
2262,2,40,,1,21:10
2263,2,40,,1,14:50
2264,2,40,,1,16:30
2265,2,40,,1,16:30
2266,2,40,,1,22:0
2267,2,40,,1,18:0
2268,2,40,,1,14:30
2269,2,40,,1,17:30
2270,2,40,,1,16:0
2271,2,40,,1,17:30
2272,2,40,,1,16:30
2273,1,40,,1,15:30
2274,1,40,,1,14:30
2275,1,40,,1,17:0
2276,1,40,,1,15:40
2277,1,40,,1,15:10
2278,1,40,,1,14:30
2279,1,40,,1,16:50
2280,1,40,,1,10:30
2281,1,40,,1,12:50
2282,1,40,,1,19:50
2283,15,40,,1,17:40
2284,15,40,,1,14:0
2285,15,40,,1,10:20
2286,15,40,,1,15:40
2287,15,40,,1,14:50
2288,15,40,,1,17:50
2289,15,40,,1,17:0
2290,15,40,,1,17:50
2291,15,40,,1,14:40
2292,20,40,,1,16:30
2293,20,40,,1,20:30
2294,20,40,,1,16:40
2295,20,40,,1,15:10
2296,20,40,,1,10:30
2297,20,40,,1,18:30
2298,20,40,,1,13:30
2299,20,40,,1,10:30
2300,17,40,,1,14:0
2301,17,40,,1,12:10
2302,17,40,,1,12:20
2303,17,40,,1,10:0
2304,17,40,,1,15:50
2305,17,40,,1,16:20
2306,17,40,,1,15:10
2307,11,40,,1,14:30
2308,11,40,,1,13:0
2309,11,40,,1,10:30
2310,11,40,,1,16:10
2311,11,40,,1,19:50
2312,11,40,,1,13:10
2313,30,40,,1,12:40
2314,30,40,,1,17:40
2315,30,40,,1,16:10
2316,30,40,,1,17:20
2317,30,40,,1,14:20
2318,6,40,,1,17:40
2319,6,40,,1,15:20
2320,6,40,,1,19:20
2321,6,40,,1,15:30
2322,37,40,,1,16:50
2323,37,40,,1,12:50
2324,37,40,,1,16:0
2325,43,40,,1,12:20
2326,43,40,,1,13:0
2327,63,40,,1,13:30
2328,2,5,,1,10:10
2329,2,5,,1,21:0
2330,2,5,,1,14:50
2331,2,5,,1,14:20
2332,2,5,,1,20:0
2333,2,5,,1,19:20
2334,2,5,,1,22:0
2335,2,5,,1,13:40
2336,2,5,,1,13:50
2337,2,5,,1,16:10
2338,1,5,,1,21:40
2339,1,5,,1,14:30
2340,1,5,,1,19:20
2341,1,5,,1,12:40
2342,1,5,,1,15:20
2343,1,5,,1,15:40
2344,1,5,,1,20:50
2345,1,5,,1,16:50
2346,1,5,,1,10:20
2347,15,5,,1,18:40
2348,15,5,,1,13:20
2349,15,5,,1,13:50
2350,15,5,,1,21:50
2351,15,5,,1,15:30
2352,15,5,,1,15:10
2353,15,5,,1,16:30
2354,15,5,,1,12:50
2355,20,5,,1,13:50
2356,20,5,,1,15:0
2357,20,5,,1,19:50
2358,20,5,,1,12:50
2359,20,5,,1,18:20
2360,20,5,,1,14:20
2361,20,5,,1,15:50
2362,17,5,,1,17:10
2363,17,5,,1,14:30
2364,17,5,,1,14:10
2365,17,5,,1,10:20
2366,17,5,,1,18:0
2367,17,5,,1,15:50
2368,11,5,,1,11:0
2369,11,5,,1,20:30
2370,11,5,,1,19:20
2371,11,5,,1,18:50
2372,11,5,,1,14:40
2373,30,5,,1,15:30
2374,30,5,,1,14:50
2375,30,5,,1,13:20
2376,30,5,,1,19:20
2377,6,5,,1,13:0
2378,6,5,,1,18:50
2379,6,5,,1,13:20
2380,37,5,,1,19:50
2381,37,5,,1,10:40
2382,43,5,,1,14:20
2383,2,38,,1,11:0
2384,2,38,,1,17:30
2385,2,38,,1,18:50
2386,2,38,,1,14:20
2387,2,38,,1,10:10
2388,2,38,,1,16:0
2389,2,38,,1,13:20
2390,2,38,,1,17:50
2391,2,38,,1,19:50
2392,1,38,,1,15:20
2393,1,38,,1,19:20
2394,1,38,,1,17:50
2395,1,38,,1,17:40
2396,1,38,,1,15:50
2397,1,38,,1,17:10
2398,1,38,,1,19:50
2399,1,38,,1,13:40
2400,15,38,,1,16:0
2401,15,38,,1,16:0
2402,15,38,,1,15:30
2403,15,38,,1,10:50
2404,15,38,,1,12:0
2405,15,38,,1,16:10
2406,15,38,,1,17:50
2407,20,38,,1,22:50
2408,20,38,,1,16:0
2409,20,38,,1,17:20
2410,20,38,,1,15:20
2411,20,38,,1,18:40
2412,20,38,,1,17:50
2413,17,38,,1,12:50
2414,17,38,,1,22:10
2415,17,38,,1,16:40
2416,17,38,,1,13:30
2417,17,38,,1,14:20
2418,11,38,,1,15:50
2419,11,38,,1,17:10
2420,11,38,,1,13:10
2421,11,38,,1,17:20
2422,30,38,,1,14:0
2423,30,38,,1,15:0
2424,30,38,,1,15:30
2425,6,38,,1,19:10
2426,6,38,,1,16:0
2427,37,38,,1,22:50
2428,2,15,,1,17:50
2429,2,15,,1,10:20
2430,2,15,,1,19:30
2431,2,15,,1,17:40
2432,2,15,,1,15:10
2433,2,15,,1,20:20
2434,2,15,,1,19:20
2435,2,15,,1,12:30
2436,1,15,,1,19:10
2437,1,15,,1,14:30
2438,1,15,,1,19:50
2439,1,15,,1,18:40
2440,1,15,,1,20:20
2441,1,15,,1,16:20
2442,1,15,,1,13:50
2443,15,15,,1,16:10
2444,15,15,,1,18:40
2445,15,15,,1,17:20
2446,15,15,,1,12:20
2447,15,15,,1,14:0
2448,15,15,,1,16:50
2449,20,15,,1,16:50
2450,20,15,,1,16:50
2451,20,15,,1,14:20
2452,20,15,,1,19:50
2453,20,15,,1,19:10
2454,17,15,,1,16:40
2455,17,15,,1,16:40
2456,17,15,,1,17:10
2457,17,15,,1,21:20
2458,11,15,,1,16:40
2459,11,15,,1,18:40
2460,11,15,,1,22:0
2461,30,15,,1,20:0
2462,30,15,,1,10:10
2463,6,15,,1,14:40
2464,2,77,,1,17:20
2465,2,77,,1,17:10
2466,2,77,,1,15:40
2467,2,77,,1,20:0
2468,2,77,,1,22:30
2469,2,77,,1,15:40
2470,2,77,,1,13:0
2471,1,77,,1,15:50
2472,1,77,,1,15:50
2473,1,77,,1,17:40
2474,1,77,,1,17:0
2475,1,77,,1,16:50
2476,1,77,,1,20:50
2477,15,77,,1,15:40
2478,15,77,,1,18:0
2479,15,77,,1,13:40
2480,15,77,,1,12:20
2481,15,77,,1,19:30
2482,20,77,,1,22:40
2483,20,77,,1,19:20
2484,20,77,,1,13:20
2485,20,77,,1,15:50
2486,17,77,,1,16:20
2487,17,77,,1,10:0
2488,17,77,,1,13:20
2489,11,77,,1,13:0
2490,11,77,,1,14:40
2491,30,77,,1,14:30
2492,2,61,,1,13:10
2493,2,61,,1,15:0
2494,2,61,,1,18:40
2495,2,61,,1,14:0
2496,2,61,,1,16:50
2497,2,61,,1,11:40
2498,1,61,,1,15:40
2499,1,61,,1,15:50
2500,1,61,,1,11:50
2501,1,61,,1,15:50
2502,1,61,,1,19:0
2503,15,61,,1,12:0
2504,15,61,,1,17:20
2505,15,61,,1,17:40
2506,15,61,,1,17:20
2507,20,61,,1,12:40
2508,20,61,,1,16:20
2509,20,61,,1,13:0
2510,17,61,,1,16:10
2511,17,61,,1,16:0
2512,11,61,,1,18:0
2513,2,30,,1,14:40
2514,2,30,,1,15:10
2515,2,30,,1,20:50
2516,2,30,,1,16:50
2517,2,30,,1,15:50
2518,1,30,,1,16:20
2519,1,30,,1,12:10
2520,1,30,,1,11:10
2521,1,30,,1,21:10
2522,15,30,,1,15:30
2523,15,30,,1,11:0
2524,15,30,,1,19:20
2525,20,30,,1,19:0
2526,20,30,,1,16:40
2527,17,30,,1,15:30
2528,2,28,,1,20:20
2529,2,28,,1,22:20
2530,2,28,,1,13:0
2531,2,28,,1,21:10
2532,1,28,,1,16:40
2533,1,28,,1,16:20
2534,1,28,,1,13:50
2535,15,28,,1,13:40
2536,15,28,,1,13:40
2537,20,28,,1,10:10
2538,2,25,,1,21:30
2539,2,25,,1,15:10
2540,2,25,,1,14:0
2541,1,25,,1,10:30
2542,1,25,,1,15:10
2543,15,25,,1,13:40
2544,2,62,,1,20:10
2545,2,62,,1,15:20
2546,1,62,,1,14:10
2547,2,12,,1,14:10
2548,2,4,,2,12:20
2549,2,4,,2,16:40
2550,2,4,,2,17:40
2551,2,4,,2,14:10
2552,2,4,,2,15:40
2553,2,4,,2,17:0
2554,2,4,,2,18:0
2555,2,4,,2,18:50
2556,2,4,,2,14:30
2557,2,4,,2,11:30
2558,2,4,,2,13:50
2559,2,4,,2,15:40
2560,2,4,,2,20:50
2561,2,4,,2,14:20
2562,2,4,,2,12:20
2563,2,4,,2,13:40
2564,2,4,,2,15:0
2565,2,4,,2,16:40
2566,2,4,,2,15:0
2567,1,4,,2,14:20
2568,1,4,,2,16:30
2569,1,4,,2,12:50
2570,1,4,,2,18:20
2571,1,4,,2,20:0
2572,1,4,,2,17:40
2573,1,4,,2,13:10
2574,1,4,,2,16:40
2575,1,4,,2,14:10
2576,1,4,,2,16:20
2577,1,4,,2,13:30
2578,1,4,,2,14:40
2579,1,4,,2,10:50
2580,1,4,,2,12:0
2581,1,4,,2,19:40
2582,1,4,,2,13:50
2583,1,4,,2,12:0
2584,1,4,,2,14:50
2585,15,4,,2,13:50
2586,15,4,,2,12:10
2587,15,4,,2,12:50
2588,15,4,,2,10:0
2589,15,4,,2,13:30
2590,15,4,,2,16:10
2591,15,4,,2,13:40
2592,15,4,,2,20:40
2593,15,4,,2,15:0
2594,15,4,,2,17:30
2595,15,4,,2,18:20
2596,15,4,,2,16:20
2597,15,4,,2,19:20
2598,15,4,,2,17:0
2599,15,4,,2,15:30
2600,15,4,,2,14:50
2601,15,4,,2,19:30
2602,20,4,,2,15:30
2603,20,4,,2,14:0
2604,20,4,,2,17:50
2605,20,4,,2,14:50
2606,20,4,,2,13:10
2607,20,4,,2,22:30
2608,20,4,,2,17:20
2609,20,4,,2,18:40
2610,20,4,,2,14:30
2611,20,4,,2,10:20
2612,20,4,,2,17:20
2613,20,4,,2,18:50
2614,20,4,,2,15:50
2615,20,4,,2,16:50
2616,20,4,,2,10:40
2617,20,4,,2,13:20
2618,17,4,,2,10:30
2619,17,4,,2,14:30
2620,17,4,,2,17:10
2621,17,4,,2,13:50
2622,17,4,,2,15:50
2623,17,4,,2,13:20
2624,17,4,,2,11:0
2625,17,4,,2,15:20
2626,17,4,,2,16:10
2627,17,4,,2,14:30
2628,17,4,,2,18:20
2629,17,4,,2,14:30
2630,17,4,,2,21:20
2631,17,4,,2,15:0
2632,17,4,,2,17:30
2633,11,4,,2,16:10
2634,11,4,,2,15:30
2635,11,4,,2,20:10
2636,11,4,,2,13:0
2637,11,4,,2,13:50
2638,11,4,,2,19:50
2639,11,4,,2,17:40
2640,11,4,,2,15:50
2641,11,4,,2,15:30
2642,11,4,,2,10:30
2643,11,4,,2,19:50
2644,11,4,,2,16:20
2645,11,4,,2,18:20
2646,11,4,,2,10:40
2647,30,4,,2,16:50
2648,30,4,,2,18:10
2649,30,4,,2,13:0
2650,30,4,,2,10:30
2651,30,4,,2,22:30
2652,30,4,,2,12:50
2653,30,4,,2,13:50
2654,30,4,,2,14:40
2655,30,4,,2,13:20
2656,30,4,,2,15:20
2657,30,4,,2,11:0
2658,30,4,,2,18:40
2659,30,4,,2,16:20
2660,6,4,,2,17:50
2661,6,4,,2,15:50
2662,6,4,,2,12:50
2663,6,4,,2,17:50
2664,6,4,,2,14:20
2665,6,4,,2,20:10
2666,6,4,,2,19:10
2667,6,4,,2,10:20
2668,6,4,,2,15:0
2669,6,4,,2,12:20
2670,6,4,,2,13:20
2671,6,4,,2,17:40
2672,37,4,,2,17:40
2673,37,4,,2,12:40
2674,37,4,,2,16:40
2675,37,4,,2,14:30
2676,37,4,,2,13:0
2677,37,4,,2,14:50
2678,37,4,,2,16:10
2679,37,4,,2,18:0
2680,37,4,,2,16:50
2681,37,4,,2,21:0
2682,37,4,,2,18:40
2683,43,4,,2,12:0
2684,43,4,,2,15:20
2685,43,4,,2,15:50
2686,43,4,,2,14:50
2687,43,4,,2,13:30
2688,43,4,,2,17:20
2689,43,4,,2,14:20
2690,43,4,,2,19:40
2691,43,4,,2,10:40
2692,43,4,,2,14:10
2693,63,4,,2,17:20
2694,63,4,,2,17:20
2695,63,4,,2,13:50
2696,63,4,,2,13:0
2697,63,4,,2,20:50
2698,63,4,,2,18:40
2699,63,4,,2,19:50
2700,63,4,,2,15:0
2701,63,4,,2,14:30
2702,12,4,,2,14:50
2703,12,4,,2,16:30
2704,12,4,,2,12:30
2705,12,4,,2,17:20
2706,12,4,,2,17:20
2707,12,4,,2,15:30
2708,12,4,,2,13:40
2709,12,4,,2,15:40
2710,107,4,,2,14:30
2711,107,4,,2,17:0
2712,107,4,,2,13:40
2713,107,4,,2,12:10
2714,107,4,,2,13:40
2715,107,4,,2,16:50
2716,107,4,,2,17:30
2717,2,60,,2,15:0
2718,2,60,,2,16:10
2719,2,60,,2,10:20
2720,2,60,,2,16:10
2721,2,60,,2,15:50
2722,2,60,,2,10:0
2723,2,60,,2,18:50
2724,2,60,,2,17:50
2725,2,60,,2,14:30
2726,2,60,,2,14:20
2727,2,60,,2,12:40
2728,2,60,,2,15:0
2729,2,60,,2,13:10
2730,2,60,,2,22:40
2731,2,60,,2,14:0
2732,2,60,,2,15:30
2733,2,60,,2,16:50
2734,2,60,,2,17:50
2735,1,60,,2,16:20
2736,1,60,,2,15:50
2737,1,60,,2,21:0
2738,1,60,,2,19:0
2739,1,60,,2,19:10
2740,1,60,,2,14:50
2741,1,60,,2,21:30
2742,1,60,,2,12:20
2743,1,60,,2,16:40
2744,1,60,,2,21:50
2745,1,60,,2,15:0
2746,1,60,,2,11:20
2747,1,60,,2,12:20
2748,1,60,,2,17:0
2749,1,60,,2,16:0
2750,1,60,,2,12:0
2751,1,60,,2,20:30
2752,15,60,,2,15:0
2753,15,60,,2,22:40
2754,15,60,,2,15:0
2755,15,60,,2,15:0
2756,15,60,,2,18:40
2757,15,60,,2,15:10
2758,15,60,,2,16:30
2759,15,60,,2,15:0
2760,15,60,,2,14:10
2761,15,60,,2,15:40
2762,15,60,,2,16:20
2763,15,60,,2,13:50
2764,15,60,,2,15:30
2765,15,60,,2,15:10
2766,15,60,,2,14:30
2767,15,60,,2,16:10
2768,20,60,,2,15:50
2769,20,60,,2,12:20
2770,20,60,,2,19:0
2771,20,60,,2,10:50
2772,20,60,,2,16:30
2773,20,60,,2,15:10
2774,20,60,,2,11:40
2775,20,60,,2,13:20
2776,20,60,,2,10:40
2777,20,60,,2,15:10
2778,20,60,,2,20:20
2779,20,60,,2,17:40
2780,20,60,,2,19:30
2781,20,60,,2,18:30
2782,20,60,,2,17:30
2783,17,60,,2,17:40
2784,17,60,,2,18:50
2785,17,60,,2,13:20
2786,17,60,,2,17:20
2787,17,60,,2,16:40
2788,17,60,,2,16:20
2789,17,60,,2,18:40
2790,17,60,,2,21:10
2791,17,60,,2,12:50
2792,17,60,,2,13:50
2793,17,60,,2,13:10
2794,17,60,,2,16:10
2795,17,60,,2,12:50
2796,17,60,,2,12:40
2797,11,60,,2,18:30
2798,11,60,,2,16:0
2799,11,60,,2,13:20
2800,11,60,,2,16:40
2801,11,60,,2,13:30
2802,11,60,,2,16:40
2803,11,60,,2,14:0
2804,11,60,,2,17:0
2805,11,60,,2,21:10
2806,11,60,,2,13:50
2807,11,60,,2,12:30
2808,11,60,,2,14:40
2809,11,60,,2,13:30
2810,30,60,,2,12:0
2811,30,60,,2,13:40
2812,30,60,,2,13:50
2813,30,60,,2,18:40
2814,30,60,,2,11:50
2815,30,60,,2,17:20
2816,30,60,,2,14:10
2817,30,60,,2,12:30
2818,30,60,,2,16:50
2819,30,60,,2,14:20
2820,30,60,,2,18:50
2821,30,60,,2,17:40
2822,6,60,,2,16:30
2823,6,60,,2,16:50
2824,6,60,,2,18:0
2825,6,60,,2,16:20
2826,6,60,,2,13:40
2827,6,60,,2,22:0
2828,6,60,,2,20:40
2829,6,60,,2,14:0
2830,6,60,,2,20:10
2831,6,60,,2,17:20
2832,6,60,,2,17:40
2833,37,60,,2,19:30
2834,37,60,,2,21:50
2835,37,60,,2,16:20
2836,37,60,,2,17:10
2837,37,60,,2,13:0
2838,37,60,,2,15:30
2839,37,60,,2,15:30
2840,37,60,,2,14:0
2841,37,60,,2,21:10
2842,37,60,,2,13:10
2843,43,60,,2,13:10
2844,43,60,,2,16:40
2845,43,60,,2,18:40
2846,43,60,,2,16:20
2847,43,60,,2,19:0
2848,43,60,,2,20:10
2849,43,60,,2,16:50
2850,43,60,,2,10:40
2851,43,60,,2,12:30
2852,63,60,,2,13:10
2853,63,60,,2,15:0
2854,63,60,,2,20:30
2855,63,60,,2,16:0
2856,63,60,,2,12:20
2857,63,60,,2,15:30
2858,63,60,,2,10:20
2859,63,60,,2,18:0
2860,12,60,,2,10:10
2861,12,60,,2,18:0
2862,12,60,,2,10:0
2863,12,60,,2,19:50
2864,12,60,,2,10:50
2865,12,60,,2,16:40
2866,12,60,,2,11:50
2867,107,60,,2,18:30
2868,107,60,,2,18:0
2869,107,60,,2,15:30
2870,107,60,,2,10:20
2871,107,60,,2,19:10
2872,107,60,,2,15:10
2873,2,7,,2,15:40
2874,2,7,,2,10:40
2875,2,7,,2,14:0
2876,2,7,,2,10:0
2877,2,7,,2,18:20
2878,2,7,,2,16:20
2879,2,7,,2,10:30
2880,2,7,,2,14:50
2881,2,7,,2,19:20
2882,2,7,,2,12:10
2883,2,7,,2,18:0
2884,2,7,,2,16:30
2885,2,7,,2,12:40
2886,2,7,,2,17:30
2887,2,7,,2,16:30
2888,2,7,,2,22:0
2889,2,7,,2,17:40
2890,1,7,,2,19:30
2891,1,7,,2,18:30
2892,1,7,,2,10:0
2893,1,7,,2,14:0
2894,1,7,,2,20:20
2895,1,7,,2,17:40
2896,1,7,,2,18:10
2897,1,7,,2,16:30
2898,1,7,,2,18:40
2899,1,7,,2,19:30
2900,1,7,,2,22:30
2901,1,7,,2,13:30
2902,1,7,,2,16:30
2903,1,7,,2,15:40
2904,1,7,,2,16:0
2905,1,7,,2,18:0
2906,15,7,,2,15:20
2907,15,7,,2,15:50
2908,15,7,,2,10:50
2909,15,7,,2,11:30
2910,15,7,,2,15:20
2911,15,7,,2,15:10
2912,15,7,,2,16:20
2913,15,7,,2,18:10
2914,15,7,,2,12:0
2915,15,7,,2,18:20
2916,15,7,,2,11:30
2917,15,7,,2,15:50
2918,15,7,,2,10:40
2919,15,7,,2,19:20
2920,15,7,,2,18:50
2921,20,7,,2,19:20
2922,20,7,,2,16:50
2923,20,7,,2,15:40
2924,20,7,,2,15:10
2925,20,7,,2,11:20
2926,20,7,,2,17:20
2927,20,7,,2,11:30
2928,20,7,,2,16:20
2929,20,7,,2,18:10
2930,20,7,,2,14:50
2931,20,7,,2,14:40
2932,20,7,,2,13:40
2933,20,7,,2,14:30
2934,20,7,,2,19:0
2935,17,7,,2,12:30
2936,17,7,,2,18:40
2937,17,7,,2,16:50
2938,17,7,,2,16:40
2939,17,7,,2,12:0
2940,17,7,,2,17:40
2941,17,7,,2,11:10
2942,17,7,,2,18:0
2943,17,7,,2,18:10
2944,17,7,,2,21:50
2945,17,7,,2,11:30
2946,17,7,,2,13:50
2947,17,7,,2,16:30
2948,11,7,,2,13:30
2949,11,7,,2,13:0
2950,11,7,,2,19:40
2951,11,7,,2,14:30
2952,11,7,,2,14:0
2953,11,7,,2,16:20
2954,11,7,,2,15:40
2955,11,7,,2,15:50
2956,11,7,,2,12:30
2957,11,7,,2,13:40
2958,11,7,,2,14:0
2959,11,7,,2,16:0
2960,30,7,,2,15:0
2961,30,7,,2,17:30
2962,30,7,,2,12:30
2963,30,7,,2,16:20
2964,30,7,,2,16:10
2965,30,7,,2,21:20
2966,30,7,,2,19:40
2967,30,7,,2,14:30
2968,30,7,,2,17:10
2969,30,7,,2,11:50
2970,30,7,,2,14:20
2971,6,7,,2,14:30
2972,6,7,,2,13:30
2973,6,7,,2,18:40
2974,6,7,,2,16:50
2975,6,7,,2,16:40
2976,6,7,,2,17:40
2977,6,7,,2,19:10
2978,6,7,,2,15:50
2979,6,7,,2,15:30
2980,6,7,,2,18:30
2981,37,7,,2,16:20
2982,37,7,,2,22:20
2983,37,7,,2,20:10
2984,37,7,,2,14:30
2985,37,7,,2,19:0
2986,37,7,,2,13:0
2987,37,7,,2,17:40
2988,37,7,,2,17:40
2989,37,7,,2,20:20
2990,43,7,,2,12:30
2991,43,7,,2,15:10
2992,43,7,,2,16:0
2993,43,7,,2,14:20
2994,43,7,,2,13:0
2995,43,7,,2,15:40
2996,43,7,,2,14:20
2997,43,7,,2,12:40
2998,63,7,,2,14:30
2999,63,7,,2,17:10
3000,63,7,,2,15:20
3001,63,7,,2,16:10
3002,63,7,,2,16:0
3003,63,7,,2,15:40
3004,63,7,,2,13:0
3005,12,7,,2,18:0
3006,12,7,,2,18:0
3007,12,7,,2,10:0
3008,12,7,,2,15:30
3009,12,7,,2,18:30
3010,12,7,,2,15:40
3011,107,7,,2,17:10
3012,107,7,,2,14:40
3013,107,7,,2,15:20
3014,107,7,,2,15:10
3015,107,7,,2,15:10
3016,2,11,,2,14:0
3017,2,11,,2,12:20
3018,2,11,,2,14:40
3019,2,11,,2,11:40
3020,2,11,,2,13:0
3021,2,11,,2,12:50
3022,2,11,,2,21:50
3023,2,11,,2,18:30
3024,2,11,,2,14:50
3025,2,11,,2,18:10
3026,2,11,,2,14:40
3027,2,11,,2,19:50
3028,2,11,,2,13:30
3029,2,11,,2,17:0
3030,2,11,,2,15:40
3031,2,11,,2,14:10
3032,1,11,,2,19:10
3033,1,11,,2,20:10
3034,1,11,,2,19:20
3035,1,11,,2,18:40
3036,1,11,,2,11:30
3037,1,11,,2,14:20
3038,1,11,,2,13:40
3039,1,11,,2,10:10
3040,1,11,,2,18:10
3041,1,11,,2,15:50
3042,1,11,,2,14:30
3043,1,11,,2,18:0
3044,1,11,,2,15:10
3045,1,11,,2,16:20
3046,1,11,,2,16:10
3047,15,11,,2,10:20
3048,15,11,,2,12:30
3049,15,11,,2,15:10
3050,15,11,,2,10:40
3051,15,11,,2,17:40
3052,15,11,,2,14:30
3053,15,11,,2,17:30
3054,15,11,,2,15:10
3055,15,11,,2,12:50
3056,15,11,,2,13:40
3057,15,11,,2,19:0
3058,15,11,,2,19:40
3059,15,11,,2,19:50
3060,15,11,,2,22:30
3061,20,11,,2,16:0
3062,20,11,,2,15:20
3063,20,11,,2,21:40
